[0 0 0 0 0 0 0 0][0 0 0]left arm
[-5584904 -5514559 -5518587 -4870322 -5531833  7686958 -5551591 -2557516][0 0 0]left arm
[-5535909 -5576296 -5658819 -4905946 -5546637  7680952 -5468221 -2613076][0 0 0]left arm
[-5498441 -5624530 -5773141 -4937400 -5559082  7676582 -5437342 -2639774][0 0 0]left arm
[-5557014 -5573864 -5642220 -4905880 -5543622  7681892 -5507632 -2586780][0 0 0]left arm
[-5598782 -5515276 -5519260 -4870496 -5531249  7686971 -5555380 -2552682][-112 7536 2480]left arm
[-5560862 -5562014 -5628909 -4897274 -5542906  7682266 -5482191 -2600359][0 0 0]left arm
[-5527079 -5623693 -5773987 -4936621 -5558961  7676508 -5433374 -2640420][0 0 0]left arm
[-5559004 -5588411 -5679154 -4915171 -5547799  7680501 -5491851 -2597561][0 0 0]left arm
[-5595232 -5520721 -5527784 -4873627 -5531990  7686585 -5556496 -2551808][0 0 0]left arm
[-5566171 -5548204 -5600027 -4890021 -5539743  7683351 -5498710 -2588453][0 0 0]left arm
[-5524434 -5618649 -5765887 -4934327 -5557974  7676766 -5433691 -2638887][0 0 0]left arm
[-5546321 -5600634 -5714161 -4924063 -5551770  7679141 -5476516 -2608656][0 0 0]left arm
[-5589181 -5527943 -5544181 -4879121 -5533511  7686023 -5552699 -2554225][0 0 0]left arm
[-5571110 -5535831 -5574614 -4883975 -5536863  7684571 -5515134 -2577354][0 0 0]left arm
[-5524174 -5611064 -5749634 -4930342 -5555899  7677397 -5438344 -2634759][ -64 7584 2480]left arm
[-5534333 -5611409 -5744498 -4931955 -5554982  7677885 -5463176 -2619111][0 0 0]left arm
[-5580961 -5538784 -5567682 -4886571 -5535337  7684981 -5545541 -2559567][0 0 0]left arm
[-5575131 -5526159 -5554162 -4879486 -5534325  7685269 -5530766 -2567505][0 0 0]left arm
[-5517979 -5599687 -5726172 -4924513 -5552879  7678147 -5446297 -2627884][0 0 0]left arm
[-5508476 -5618051 -5767265 -4937426 -5557024  7676832 -5451022 -2627572][0 0 0]left arm
[-5579701 -5548957 -5595544 -4894216 -5537571  7683773 -5533480 -2566609][0 0 0]left arm
[-5593156 -5517676 -5537937 -4875694 -5532114  7685992 -5542728 -2558749][0 0 0]left arm
[-5545236 -5586791 -5696196 -4916635 -5548922  7679286 -5456937 -2618089][0 0 0]left arm
[-5530674 -5623044 -5781197 -4940833 -5558369  7676129 -5442060 -2633718][0 0 0]left arm
[-5574981 -5563362 -5628147 -4903514 -5540734  7682421 -5520233 -2576176][ -64 7552 2448]left arm
[-5593597 -5515649 -5531188 -4874992 -5531170  7686370 -5552284 -2553226][0 0 0]left arm
[-5550014 -5572821 -5665599 -4909038 -5545457  7680591 -5470754 -2607532][0 0 0]left arm
[-5524091 -5624435 -5788099 -4942625 -5559217  7675895 -5436200 -2637800][0 0 0]left arm
[-5562577 -5577294 -5664276 -4913354 -5544867  7681064 -5505066 -2587247][0 0 0]left arm
[-5591926 -5516516 -5532346 -4876523 -5531231  7686354 -5556952 -2550582][0 0 0]left arm
[-5555524 -5558494 -5634467 -4901246 -5541750  7681784 -5486139 -2596176][0 0 0]left arm
[-5519776 -5622372 -5785246 -4941897 -5558564  7675827 -5433042 -2638764][0 0 0]left arm
[-5549798 -5590822 -5699845 -4922774 -5548397  7679503 -5488385 -2598513][0 0 0]left arm
[-5587886 -5522061 -5541323 -4880332 -5531676  7685937 -5556156 -2550689][0 0 0]left arm
[-5560857 -5544391 -5604370 -4894355 -5538424  7683124 -5502374 -2584636][ -96 7472 2480]left arm
[-5506685 -5616106 -5773269 -4939366 -5557065  7676296 -5434329 -2636865][0 0 0]left arm
[-5526813 -5601656 -5731877 -4931231 -5551532  7678220 -5472729 -2609239][0 0 0]left arm
[-5593124 -5528044 -5557539 -4885651 -5532563  7685243 -5550526 -2553113][0 0 0]left arm
[-5580406 -5531701 -5577794 -4887759 -5535144  7684156 -5517955 -2572835][0 0 0]left arm
[-5532719 -5607352 -5753074 -4934076 -5554202  7676886 -5438551 -2631164][0 0 0]left arm
[-5540169 -5611959 -5759304 -4938452 -5554584  7676975 -5458937 -2619027][0 0 0]left arm
[-5587194 -5539852 -5581685 -4893461 -5534776  7684072 -5541932 -2558912][0 0 0]left arm
[-5584272 -5522863 -5557650 -4883817 -5532527  7685049 -5532376 -2563276][0 0 0]left arm
[-5535336 -5596201 -5727671 -4928259 -5550934  7677989 -5447318 -2623782][0 0 0]left arm
[-5530388 -5619245 -5780176 -4944177 -5556796  7676209 -5447896 -2627381][ -64 7536 2528]left arm
[-5577126 -5552677 -5611479 -4902353 -5537910  7683124 -5530014 -2567064][0 0 0]left arm
[-5586609 -5517380 -5543607 -4881564 -5531391  7685668 -5544733 -2555780][0 0 0]left arm
[-5539467 -5582627 -5697452 -4921255 -5547666  7679086 -5459129 -2614433][0 0 0]left arm
[-5522188 -5622594 -5792283 -4947879 -5558326  7675496 -5439510 -2633609][0 0 0]left arm
[-5565394 -5565615 -5644919 -4912349 -5541408  7681636 -5515930 -2577349][0 0 0]left arm
[-5586723 -5514683 -5537215 -4881867 -5530774  7685856 -5552719 -2551121][0 0 0]left arm
[-5543204 -5568586 -5665371 -4914103 -5544237  7680366 -5473417 -2603884][0 0 0]left arm
[-5501308 -5623317 -5795527 -4949432 -5558712  7675254 -5434436 -2637050][0 0 0]left arm
[-5549660 -5579090 -5679871 -4921908 -5544692  7680057 -5499804 -2587997][0 0 0]left arm
[-5597407 -5515874 -5538987 -4883469 -5530098  7685656 -5555887 -2548288][ -96 7536 2448]left arm
[-5563631 -5553999 -5632879 -4905894 -5539849  7681510 -5489028 -2591437][0 0 0]left arm
[-5526049 -5620174 -5789001 -4947867 -5557302  7675329 -5432475 -2636696][0 0 0]left arm
[-5553794 -5592490 -5714030 -4931247 -5548337  7678754 -5484395 -2599191][0 0 0]left arm
[-5593526 -5522233 -5549370 -4887949 -5531062  7685367 -5555011 -2549170][0 0 0]left arm
[-5569453 -5540561 -5602799 -4899446 -5536801  7682941 -5505718 -2580164][0 0 0]left arm
[-5525241 -5613653 -5774059 -4945120 -5555792  7675919 -5435243 -2634303][0 0 0]left arm
[-5542148 -5603734 -5743992 -4940040 -5551966  7677377 -5470435 -2610502][0 0 0]left arm
[-5587217 -5530346 -5566339 -4894502 -5532780  7684471 -5550298 -2553367][0 0 0]left arm
[-5574644 -5528940 -5576024 -4894084 -5534173  7683936 -5522042 -2569816][0 0 0]left arm
[-5526516 -5604207 -5751081 -4940326 -5553211  7676803 -5441011 -2629087][ -48 7552 2544]left arm
[-5531296 -5612809 -5767867 -4947237 -5554792  7676503 -5457175 -2620351][0 0 0]left arm
[-5578651 -5541214 -5590096 -4902607 -5535009  7683516 -5540527 -2559756][0 0 0]left arm
[-5578583 -5520045 -5555189 -4890437 -5531777  7684744 -5536202 -2560771][0 0 0]left arm
[-5529782 -5592549 -5722901 -4934177 -5549913  7677766 -5449884 -2621347][0 0 0]left arm
[-5522010 -5619456 -5785366 -4952613 -5556888  7675603 -5445755 -2628360][0 0 0]left arm
[-5568244 -5554440 -5619806 -4911975 -5538011  7682354 -5527367 -2568497][0 0 0]left arm
[-5580451 -5515352 -5542274 -4888930 -5530334  7685378 -5546420 -2553860][0 0 0]left arm
[-5529269 -5578782 -5691586 -4927151 -5546117  7679118 -5461362 -2611456][0 0 0]left arm
[-5496397 -5621840 -5794559 -4955448 -5557420  7675194 -5436867 -2633318][0 0 0]left arm
[-5558892 -5566684 -5652649 -4920919 -5540789  7681039 -5510593 -2577756][-112 7584 2528]left arm
[-5595917 -5512285 -5536454 -4888315 -5529364  7685597 -5552171 -2548204][0 0 0]left arm
[-5555511 -5564096 -5657474 -4918518 -5542034  7680419 -5475219 -2599078][0 0 0]left arm
[-5524991 -5621824 -5794152 -4955667 -5557386  7675059 -5432466 -2635182][0 0 0]left arm
[-5560106 -5581204 -5686693 -4930713 -5544789  7679594 -5495797 -2588750][0 0 0]left arm
[-5593759 -5515796 -5539191 -4890981 -5529592  7685570 -5555557 -2546567][0 0 0]left arm
[-5561595 -5549953 -5624446 -4911185 -5538367  7681681 -5492020 -2587258][0 0 0]left arm
[-5522351 -5618037 -5784890 -4954219 -5556296  7675164 -5432069 -2634667][0 0 0]left arm
[-5547995 -5594016 -5719171 -4939990 -5548328  7678191 -5480692 -2599836][0 0 0]left arm
[-5589248 -5522340 -5550369 -4895870 -5530382  7685005 -5553974 -2547747][0 0 0]left arm
[-5567522 -5536587 -5594204 -4904720 -5535294  7683006 -5508866 -2575575][ -96 7584 2448]left arm
[-5521956 -5610704 -5767655 -4950779 -5554349  7675908 -5434904 -2631236][0 0 0]left arm
[-5536139 -5604788 -5747884 -4948368 -5551646  7677003 -5465811 -2610623][0 0 0]left arm
[-5581939 -5531100 -5569396 -4902624 -5532181  7684173 -5546884 -2552180][0 0 0]left arm
[-5572007 -5525467 -5569550 -4899470 -5532556  7683973 -5524075 -2565197][0 0 0]left arm
[-5517012 -5600738 -5744073 -4945314 -5551480  7676795 -5441292 -2625035][0 0 0]left arm
[-5509738 -5613189 -5771270 -4954425 -5554007  7676091 -5452567 -2619353][0 0 0]left arm
[-5579815 -5542221 -5594949 -4910078 -5534273  7683197 -5535939 -2558232][0 0 0]left arm
[-5588811 -5516946 -5550106 -4895263 -5530076  7684823 -5536914 -2555582][0 0 0]left arm
[-5540148 -5588462 -5714842 -4938079 -5547668  7677939 -5450319 -2615850][0 0 0]left arm
[-5529482 -5619391 -5787425 -4959061 -5555725  7675303 -5441741 -2626541][ -64 7616 2480]left arm
[-5575102 -5556297 -5626359 -4919662 -5537369  7681836 -5522336 -2567475][0 0 0]left arm
[-5590094 -5513372 -5539559 -4894254 -5528912  7685233 -5547134 -2549317][0 0 0]left arm
[-5544792 -5575037 -5683431 -4930979 -5544078  7679052 -5463410 -2605840][0 0 0]left arm
[-5522379 -5622226 -5795292 -4961941 -5556704  7674743 -5435006 -2631562][0 0 0]left arm
[-5563267 -5570824 -5661026 -4929909 -5541084  7680253 -5507677 -2578311][0 0 0]left arm
[-5589656 -5514432 -5536627 -4895648 -5528497  7685159 -5553780 -2545992][0 0 0]left arm
[-5550759 -5560096 -5650394 -4923890 -5540439  7680386 -5478804 -2595102][0 0 0]left arm
[-5517899 -5620190 -5793779 -4962693 -5556538  7674694 -5431402 -2634116][0 0 0]left arm
[-5550969 -5583305 -5695840 -4940071 -5544859  7678858 -5491656 -2590166][0 0 0]left arm
[-5586638 -5516038 -5542038 -4899130 -5528787  7685023 -5554955 -2545588][ -64 7568 2496]left arm
[-5556632 -5546214 -5618275 -4916836 -5536701  7681721 -5495112 -2583679][0 0 0]left arm
[-5515566 -5616591 -5783052 -4960864 -5555120  7675048 -5431794 -2633354][0 0 0]left arm
[-5538694 -5596799 -5728248 -4949384 -5548484  7677531 -5476767 -2601772][0 0 0]left arm
[-5581331 -5526367 -5555691 -4904756 -5530094  7684384 -5552534 -2548138][0 0 0]left arm
[-5562026 -5534417 -5590188 -4911345 -5534250  7682720 -5512369 -2573117][0 0 0]left arm
[-5503912 -5603029 -5765046 -4957649 -5553475  7675623 -5435911 -2630021][0 0 0]left arm
[-5515319 -5600677 -5756104 -4957391 -5551566  7676344 -5462055 -2612247][0 0 0]left arm
[-5585842 -5525983 -5576187 -4911602 -5531767  7683491 -5544063 -2552708][0 0 0]left arm
[-5582496 -5517747 -5565281 -4905761 -5531060  7683716 -5526601 -2562177][0 0 0]left arm
[-5533487 -5594841 -5738861 -4951276 -5549857  7676480 -5442029 -2622488][ -48 7600 2480]left arm
[-5532592 -5612124 -5777259 -4963572 -5554051  7675258 -5449240 -2620981][0 0 0]left arm
[-5579936 -5542628 -5603245 -4920450 -5534670  7682304 -5532896 -2560421][0 0 0]left arm
[-5585489 -5513369 -5548246 -4903228 -5529259  7684348 -5539084 -2554328][0 0 0]left arm
[-5537387 -5584050 -5709049 -4944820 -5546331  7677592 -5452589 -2613992][0 0 0]left arm
[-5523981 -5618795 -5790790 -4968064 -5555405  7674536 -5439463 -2628001][0 0 0]left arm
[-5568827 -5557937 -5634725 -4930199 -5537652  7680967 -5518767 -2569941][0 0 0]left arm
[-5586504 -5511664 -5538457 -4902774 -5528394  7684795 -5548744 -2548571][0 0 0]left arm
[-5542422 -5570541 -5676334 -4937673 -5542934  7678926 -5466189 -2603736][0 0 0]left arm
[-5517590 -5620894 -5795972 -4970434 -5556439  7674239 -5433236 -2632590][0 0 0]left arm
[-5556907 -5572394 -5669159 -4940233 -5541580  7679509 -5503637 -2581080][ -48 7632 2528]left arm
[-5585524 -5513171 -5537521 -4904310 -5528122  7684675 -5553868 -2545782][0 0 0]left arm
[-5548411 -5555927 -5643549 -4930225 -5539113  7680106 -5481546 -2592405][0 0 0]left arm
[-5513501 -5618481 -5792209 -4970209 -5555743  7674286 -5430305 -2633829][0 0 0]left arm
[-5544511 -5585225 -5703389 -4949961 -5545131  7678173 -5487484 -2592419][0 0 0]left arm
[-5581963 -5516554 -5543978 -4908048 -5528515  7684476 -5554044 -2545608][0 0 0]left arm
[-5553342 -5542133 -5610907 -4923316 -5535528  7681554 -5498094 -2580829][0 0 0]left arm
[-5497761 -5613555 -5778649 -4967843 -5554074  7674799 -5430915 -2632079][0 0 0]left arm
[-5523479 -5597107 -5733029 -4958203 -5547967  7676854 -5471312 -2603028][0 0 0]left arm
[-5589543 -5523658 -5557953 -4912740 -5529077  7683845 -5548678 -2547761][0 0 0]left arm
[-5575372 -5529162 -5582211 -4916142 -5531905  7682533 -5513421 -2569151][ -80 7584 2480]left arm
[-5527967 -5604804 -5757249 -4962364 -5550934  7675388 -5435019 -2627003][0 0 0]left arm
[-5536734 -5607337 -5758845 -4965272 -5550741  7675688 -5457517 -2613192][0 0 0]left arm
[-5583646 -5534778 -5579603 -4920039 -5531222  7682907 -5540695 -2553464][0 0 0]left arm
[-5579396 -5520055 -5559121 -4911753 -5529624  7683500 -5528457 -2559674][0 0 0]left arm
[-5530456 -5593997 -5730957 -4956681 -5548186  7676381 -5443056 -2620220][0 0 0]left arm
[-5526811 -5615013 -5779109 -4971384 -5553404  7674815 -5445746 -2622074][0 0 0]left arm
[-5573858 -5547568 -5608345 -4929147 -5534124  7681641 -5528684 -2561689][0 0 0]left arm
[-5582152 -5514113 -5544376 -4909682 -5527917  7684123 -5540538 -2552239][0 0 0]left arm
[-5534564 -5580845 -5701170 -4950052 -5544482  7677477 -5454412 -2611159][0 0 0]left arm
[-5518584 -5619184 -5792072 -4975510 -5554678  7674114 -5436976 -2628477][ -96 7520 2480]left arm
[-5562445 -5561032 -5641838 -4939021 -5537361  7680312 -5514667 -2571602][0 0 0]left arm
[-5582679 -5512063 -5537174 -4909654 -5527072  7684405 -5549217 -2547233][0 0 0]left arm
[-5538317 -5566647 -5669281 -4943042 -5541049  7678721 -5468401 -2601013][0 0 0]left arm
[-5497531 -5619593 -5795956 -4977424 -5555126  7673847 -5431057 -2632532][0 0 0]left arm
[-5548002 -5573738 -5676398 -4948779 -5540742  7678781 -5498138 -2582452][0 0 0]left arm
[-5594060 -5511776 -5537303 -4911151 -5526714  7684192 -5552248 -2544294][0 0 0]left arm
[-5559218 -5551754 -5635303 -4934855 -5536965  7679928 -5483294 -2588647][0 0 0]left arm
[-5522462 -5617052 -5789113 -4976239 -5554188  7673890 -5428567 -2632567][0 0 0]left arm
[-5551362 -5587423 -5709335 -4958439 -5544612  7677398 -5482562 -2593741][0 0 0]left arm
[-5590412 -5517874 -5545876 -4915636 -5527497  7683848 -5552034 -2544941][ -96 7552 2480]left arm
[-5565162 -5538282 -5604214 -4928497 -5533650  7681207 -5500259 -2577471][0 0 0]left arm
[-5521410 -5610661 -5774510 -4973909 -5552599  7674353 -5430477 -2630759][0 0 0]left arm
[-5539606 -5598734 -5739646 -4967571 -5548181  7676132 -5467597 -2605358][0 0 0]left arm
[-5584282 -5525474 -5562639 -4922267 -5529066  7683164 -5546798 -2548904][0 0 0]left arm
[-5570327 -5526587 -5577283 -4923286 -5530833  7682299 -5516190 -2567121][0 0 0]left arm
[-5522325 -5602377 -5753093 -4969656 -5550090  7675113 -5435929 -2625992][0 0 0]left arm
[-5528341 -5609130 -5765645 -4975309 -5551182  7674943 -5454109 -2615546][0 0 0]left arm
[-5575604 -5537729 -5587172 -4930546 -5531393  7682131 -5537616 -2555316][0 0 0]left arm
[-5574226 -5518722 -5556839 -4919931 -5528904  7683183 -5530494 -2558241][0 0 0]left arm
[-5521234 -5590389 -5726862 -4964294 -5547254  7676166 -5444555 -2618894][ -96 7536 2464]left arm
[-5503078 -5615198 -5785247 -4981274 -5553401  7674074 -5442483 -2623947][0 0 0]left arm
[-5570127 -5549074 -5617554 -4939632 -5534118  7680750 -5524246 -2563557][0 0 0]left arm
[-5589215 -5511882 -5543421 -4917619 -5526868  7683614 -5541001 -2550597][0 0 0]left arm
[-5542400 -5577133 -5695877 -4956694 -5542996  7677254 -5455686 -2608909][0 0 0]left arm
[-5523763 -5619211 -5795742 -4984445 -5554263  7673443 -5433889 -2629771][0 0 0]left arm
[-5566544 -5563574 -5651456 -4949601 -5537606  7679323 -5509477 -2574195][0 0 0]left arm
[-5589314 -5511493 -5536835 -4918255 -5526474  7683767 -5549135 -2546671][0 0 0]left arm
[-5548027 -5562974 -5662444 -4949718 -5539762  7678474 -5470799 -2598807][0 0 0]left arm
[-5518492 -5619130 -5796491 -4986083 -5554895  7673254 -5429704 -2633606][0 0 0]left arm
[-5554441 -5576978 -5685651 -4960027 -5541703  7677957 -5494626 -2586071][ -48 7568 2480]left arm
[-5587162 -5513102 -5539271 -4921089 -5526639  7683669 -5552780 -2545303][0 0 0]left arm
[-5553904 -5548576 -5629077 -4942632 -5536184  7679768 -5487139 -2587551][0 0 0]left arm
[-5515322 -5615923 -5788080 -4985254 -5554006  7673468 -5428336 -2634044][0 0 0]left arm
[-5542032 -5590199 -5718571 -4969850 -5545566  7676609 -5478909 -2598027][0 0 0]left arm
[-5582704 -5519971 -5550002 -4926057 -5527749  7683231 -5551064 -2547085][0 0 0]left arm
[-5559874 -5535157 -5598564 -4936402 -5532859  7680941 -5503443 -2576672][0 0 0]left arm
[-5514844 -5608246 -5771958 -4982467 -5552177  7673883 -5430958 -2631652][0 0 0]left arm
[-5530449 -5600501 -5748133 -4978762 -5548988  7675181 -5464082 -2609345][0 0 0]left arm
[-5575972 -5527112 -5568492 -4933107 -5529356  7682362 -5544703 -2551459][0 0 0]left arm
[-5564630 -5523627 -5572617 -4931614 -5529961  7681929 -5519222 -2566418][ -32 7536 2496]left arm
[-5506337 -5599096 -5748623 -4977741 -5549057  7674751 -5436673 -2626042][0 0 0]left arm
[-5505032 -5609481 -5771175 -4985394 -5550824  7674204 -5449959 -2618461][0 0 0]left arm
[-5577245 -5537991 -5593011 -4940599 -5530852  7681321 -5533161 -2557270][0 0 0]left arm
[-5584229 -5515040 -5552446 -4927177 -5527257  7682765 -5531499 -2556400][0 0 0]left arm
[-5535349 -5587098 -5719346 -4970454 -5545139  7675766 -5445034 -2616784][0 0 0]left arm
[-5526139 -5615921 -5787107 -4989981 -5552641  7673331 -5438812 -2625526][0 0 0]left arm
[-5572216 -5551674 -5623140 -4949729 -5533962  7679983 -5520017 -2565876][0 0 0]left arm
[-5585860 -5510681 -5539433 -4925436 -5525746  7683144 -5541627 -2549417][0 0 0]left arm
[-5539959 -5573403 -5686529 -4962917 -5541269  7676969 -5457172 -2606496][0 0 0]left arm
[-5518872 -5618734 -5794140 -4992609 -5553434  7672891 -5431222 -2630287][ -64 7552 2528]left arm
[-5560569 -5565481 -5655806 -4959392 -5537458  7678709 -5504905 -2575872][0 0 0]left arm
[-5585609 -5510004 -5534706 -4925987 -5525501  7683508 -5548566 -2544882][0 0 0]left arm
[-5545679 -5558806 -5652429 -4955244 -5537927  7678445 -5472297 -2594839][0 0 0]left arm
[-5514019 -5617585 -5792085 -4993096 -5553687  7672921 -5427317 -2632271][0 0 0]left arm
[-5548266 -5578499 -5688711 -4968951 -5541383  7677359 -5489476 -2586775][0 0 0]left arm
[-5583024 -5512332 -5537487 -4928447 -5525623  7683346 -5551010 -2543485][0 0 0]left arm
[-5551304 -5544057 -5618387 -4947420 -5534226  7679776 -5488796 -2583054][0 0 0]left arm
[-5499527 -5612957 -5780916 -4990739 -5552258  7673208 -5426656 -2631379][0 0 0]left arm
[-5527107 -5590315 -5719623 -4977201 -5544481  7675944 -5473175 -2597553][0 0 0]left arm
[-5589799 -5517384 -5548582 -4932342 -5526231  7682831 -5547395 -2544391][ -80 7568 2528]left arm
[-5571017 -5530724 -5588023 -4939831 -5530603  7681032 -5504545 -2570667][0 0 0]left arm
[-5524927 -5606079 -5762247 -4985940 -5549792  7673841 -5429693 -2626824][0 0 0]left arm
[-5537934 -5602180 -5747554 -4984595 -5547724  7674775 -5458781 -2607647][0 0 0]left arm
[-5584269 -5528904 -5568375 -4938741 -5528139  7682023 -5540584 -2548712][0 0 0]left arm
[-5575743 -5520812 -5563581 -4934413 -5527870  7681973 -5520669 -2560287][0 0 0]left arm
[-5526971 -5595569 -5738016 -4980191 -5546921  7674678 -5437018 -2620577][0 0 0]left arm
[-5527776 -5610336 -5770415 -4990887 -5550479  7673682 -5446743 -2617032][0 0 0]left arm
[-5575301 -5540464 -5595027 -4946989 -5530839  7680831 -5530349 -2556172][0 0 0]left arm
[-5579331 -5513334 -5545964 -4930993 -5526167  7682637 -5533816 -2552024][0 0 0]left arm
[-5530849 -5583130 -5709040 -4973259 -5543646  7675744 -5447432 -2612083][-112 7536 2528]left arm
[-5518992 -5615537 -5785574 -4995142 -5552156  7673008 -5437014 -2624115][0 0 0]left arm
[-5564396 -5553451 -5626373 -4956173 -5533909  7679581 -5517122 -2565325][0 0 0]left arm
[-5580634 -5509157 -5534827 -4929712 -5524974  7683040 -5543874 -2545732][0 0 0]left arm
[-5535805 -5568923 -5676233 -4965600 -5539959  7677011 -5460376 -2601724][0 0 0]left arm
[-5512334 -5617446 -5791677 -4997319 -5553077  7672662 -5430010 -2628869][0 0 0]left arm
[-5552619 -5567111 -5660228 -4965942 -5537827  7678209 -5501504 -2576221][0 0 0]left arm
[-5579939 -5509045 -5532430 -4930857 -5524879  7683218 -5549346 -2542488][0 0 0]left arm
[-5539542 -5554614 -5643014 -4958079 -5536365  7678478 -5475681 -2590482][0 0 0]left arm
[-5491387 -5615979 -5788527 -4997071 -5552452  7672769 -5426616 -2630259][0 0 0]left arm
[-5536296 -5580046 -5693661 -4974727 -5540787  7676809 -5484942 -2586741][-112 7536 2480]left arm
[-5591386 -5511984 -5537957 -4932974 -5524610  7682973 -5549672 -2540969][0 0 0]left arm
[-5563321 -5540149 -5610739 -4949523 -5532238  7679692 -5491669 -2577824][0 0 0]left arm
[-5521615 -5611033 -5776936 -4993822 -5550807  7673058 -5426609 -2628359][0 0 0]left arm
[-5543706 -5592929 -5726365 -4983292 -5544603  7675324 -5469934 -2598081][0 0 0]left arm
[-5586893 -5520446 -5552659 -4938336 -5526012  7682203 -5546474 -2543766][0 0 0]left arm
[-5568915 -5527984 -5582552 -4943414 -5529326  7680799 -5508213 -2567128][0 0 0]left arm
[-5521905 -5602986 -5757916 -4989692 -5548599  7673639 -5431169 -2624467][0 0 0]left arm
[-5532312 -5603345 -5754036 -4991044 -5547794  7674136 -5456285 -2608707][0 0 0]left arm
[-5579172 -5530696 -5574361 -4945536 -5528011  7681372 -5539162 -2549244][0 0 0]left arm
[-5573496 -5518287 -5559652 -4938635 -5526945  7681779 -5523702 -2557492][ -96 7536 2496]left arm
[-5524536 -5592146 -5732642 -4983912 -5545733  7674649 -5439134 -2618087][0 0 0]left arm
[-5522408 -5610929 -5775319 -4997145 -5550317  7673228 -5444491 -2618015][0 0 0]left arm
[-5569654 -5542632 -5602543 -4954212 -5530944  7680181 -5527887 -2557414][0 0 0]left arm
[-5576459 -5511444 -5543535 -4935888 -5525297  7682367 -5536837 -2549936][0 0 0]left arm
[-5528531 -5579072 -5702776 -4976891 -5542221  7675705 -5450162 -2609422][0 0 0]left arm
[-5514049 -5615429 -5788709 -5001082 -5551876  7672557 -5435024 -2624999][0 0 0]left arm
[-5558527 -5555861 -5634957 -4963632 -5534249  7678845 -5513736 -2567405][0 0 0]left arm
[-5577353 -5508637 -5534639 -4935257 -5524156  7682638 -5545306 -2544767][0 0 0]left arm
[-5530564 -5564996 -5670451 -4969542 -5538399  7677010 -5463512 -2599373][0 0 0]left arm
[-5490649 -5616211 -5793019 -5002782 -5552037  7672275 -5428659 -2629149][-112 7536 2528]left arm
[-5546782 -5568504 -5668967 -4972869 -5537152  7677334 -5497375 -2577973][0 0 0]left arm
[-5591101 -5507867 -5533691 -4936091 -5523349  7682629 -5549279 -2541472][0 0 0]left arm
[-5555013 -5550312 -5636551 -4961061 -5533973  7678131 -5478296 -2587304][0 0 0]left arm
[-5519332 -5614347 -5787760 -5001706 -5550943  7672197 -5425277 -2629834][0 0 0]left arm
[-5549507 -5582644 -5702979 -4982446 -5540817  7675930 -5481304 -2589404][0 0 0]left arm
[-5587671 -5513937 -5541776 -4940131 -5524087  7682348 -5549011 -2541729][0 0 0]left arm
[-5561024 -5537209 -5605709 -4954547 -5530801  7679469 -5494417 -2576043][0 0 0]left arm
[-5518008 -5609025 -5775047 -4999634 -5549708  7672666 -5426435 -2628336][0 0 0]left arm
[-5537632 -5594871 -5734996 -4991757 -5544706  7674659 -5466008 -2601154][0 0 0]left arm
[-5581815 -5522379 -5558361 -4946431 -5525862  7681597 -5544395 -2545527][ -80 7552 2512]left arm
[-5566448 -5525304 -5578345 -4949028 -5528241  7680518 -5510977 -2565664][0 0 0]left arm
[-5518797 -5600066 -5754606 -4995406 -5547535  7673266 -5431464 -2624001][0 0 0]left arm
[-5526456 -5604500 -5761431 -4999419 -5547912  7673467 -5452243 -2611526][0 0 0]left arm
[-5573642 -5532664 -5581900 -4954302 -5528039  7680683 -5535650 -2551505][0 0 0]left arm
[-5570719 -5516307 -5556882 -4945144 -5525984  7681409 -5525859 -2556452][0 0 0]left arm
[-5521766 -5589000 -5728229 -4989767 -5544518  7674334 -5440410 -2617065][0 0 0]left arm
[-5516927 -5611692 -5780965 -5005454 -5550274  7672535 -5441366 -2620402][0 0 0]left arm
[-5563821 -5545167 -5610981 -4963536 -5531097  7679384 -5524199 -2560197][0 0 0]left arm
[-5573312 -5510476 -5541164 -4943151 -5524364  7681994 -5538092 -2549427][0 0 0]left arm
[-5521301 -5575034 -5696845 -4983102 -5540900  7675504 -5451991 -2608197][ -96 7552 2496]left arm
[-5491597 -5614499 -5791323 -5009066 -5551282  7671984 -5432175 -2626631][0 0 0]left arm
[-5555967 -5556874 -5643111 -4972667 -5533864  7678036 -5508575 -2569831][0 0 0]left arm
[-5589031 -5506313 -5534000 -4942266 -5523136  7682299 -5545094 -2544004][0 0 0]left arm
[-5546938 -5561340 -5663468 -4974661 -5536702  7676776 -5465235 -2596921][0 0 0]left arm
[-5518707 -5616021 -5793587 -5009901 -5551377  7671779 -5426542 -2629909][0 0 0]left arm
[-5555676 -5572116 -5678312 -4982668 -5537812  7676648 -5493241 -2581280][0 0 0]left arm
[-5587219 -5509959 -5535469 -4944667 -5523349  7682124 -5549094 -2542199][0 0 0]left arm
[-5552833 -5547279 -5630592 -4967567 -5533424  7677963 -5481332 -2585794][0 0 0]left arm
[-5515292 -5613179 -5787138 -5009372 -5550937  7671768 -5424727 -2630780][0 0 0]left arm
[-5543309 -5585346 -5712452 -4992507 -5541884  7675095 -5477179 -2593182][-112 7536 2448]left arm
[-5583148 -5516167 -5545957 -4949269 -5524352  7681619 -5547951 -2543563][0 0 0]left arm
[-5558986 -5533854 -5600227 -4961164 -5530193  7679164 -5498174 -2574985][0 0 0]left arm
