1,2,3,4,5,6,7,8,9,10,11
61912.23,49914.15,-17032.83,-25190.21,-3652.59,-14382.48,-1326.71,-4667.65,0.046,0.762,0.616
61575.59,49465.35,-16848.81,-25037.44,-3416.22,-14154.26,-1078.58,-4424.19,0.046,0.762,0.616
61626.57,49631.02,-16928.45,-25009.54,-3571.56,-14329.35,-1228.88,-4550.01,0.046,0.762,0.616
61964.13,50065.47,-17073.33,-25126.36,-3763.27,-14507.2,-1425.95,-4734.61,0.046,0.762,0.616
61987.8,50011.29,-17035.09,-25175.78,-3673.44,-14391.57,-1334.31,-4655.85,0.052,0.766,0.612
61623.69,49511.37,-16876.37,-25075.68,-3446.44,-14163.45,-1096.6,-4426.63,0.052,0.766,0.612
61569.53,49543.63,-16916.38,-25011.62,-3546.48,-14294.32,-1198.52,-4514.43,0.052,0.766,0.612
61896.09,49988.07,-17068.53,-25115.22,-3759.47,-14506.59,-1434.02,-4747.73,0.052,0.766,0.612
61970.9,50011.58,-17104.27,-25220.17,-3763.83,-14481.9,-1438.87,-4746.1,0.052,0.766,0.612
61674.77,49570.78,-16900.51,-25099.09,-3479.29,-14173.46,-1143.09,-4449.96,0.052,0.766,0.612
61530.57,49475.05,-16895.86,-25009.1,-3514.5,-14250.6,-1167.36,-4473.86,0.052,0.766,0.612
61822.31,49899.62,-17063.19,-25110.96,-3744.14,-14486.32,-1406.82,-4706.74,0.052,0.766,0.612
61974.52,50047.12,-17132.86,-25228.12,-3799.71,-14526.04,-1471.53,-4780.3,0.052,0.766,0.612
61743.43,49664.1,-16940.16,-25134.85,-3518.05,-14224.09,-1182.72,-4508.61,0.052,0.766,0.612
61527.71,49457.73,-16860.17,-24992.22,-3453.17,-14195.08,-1117.59,-4433.38,0.048,0.774,0.618
61785.83,49853.91,-17011.06,-25065.51,-3677.22,-14433.46,-1352.28,-4660.09,0.048,0.774,0.618
61994.04,50090.57,-17121.64,-25207.27,-3785.47,-14538.09,-1461.49,-4780.97,0.048,0.774,0.618
61795.71,49748.48,-16994.68,-25181.41,-3570.51,-14298.9,-1235.65,-4572.7,0.048,0.774,0.618
61536.45,49434.28,-16850.58,-25010.62,-3422.43,-14184.24,-1080.68,-4419.03,0.048,0.774,0.618
61728.34,49767.59,-16988.11,-25052.71,-3644.27,-14419.22,-1312.29,-4629.81,0.048,0.774,0.618
61999.07,50102.28,-17099.26,-25166.9,-3781.38,-14535.81,-1453.58,-4765.91,0.048,0.774,0.618
61864.93,49840.23,-17003.26,-25174.25,-3609.78,-14338.89,-1275.73,-4604.37,0.048,0.774,0.618
61561.04,49451.6,-16822.41,-25000.65,-3402.05,-14153.37,-1059.85,-4396.61,0.048,0.774,0.618
61659.81,49681.2,-16958.96,-25032.48,-3623.24,-14393.23,-1290.23,-4602.87,0.048,0.774,0.618
61975.71,50077.32,-17089.27,-25155.41,-3797.58,-14550.47,-1473.96,-4771.63,0.04,0.772,0.622
61915.65,49920.07,-17038.18,-25198.35,-3683.19,-14411.06,-1357.06,-4666.49,0.04,0.772,0.622
61564.5,49457.77,-16848.79,-25044.5,-3433.47,-14168.19,-1091.91,-4410.69,0.04,0.772,0.622
61606.75,49610.05,-16918.17,-25005.03,-3577.93,-14334.46,-1238.09,-4533.22,0.04,0.772,0.622
61933.71,50032.95,-17085.65,-25142.49,-3799.08,-14546.56,-1475.73,-4759.42,0.04,0.772,0.622
61954.96,49982.43,-17082.16,-25223.18,-3743.72,-14471.64,-1421.48,-4724.38,0.04,0.772,0.622
61616.34,49507.68,-16894.19,-25100.07,-3478.96,-14197.2,-1139.09,-4447.97,0.04,0.772,0.622
61569.06,49540.7,-16889.04,-24994.99,-3535.71,-14274.92,-1186.36,-4467.35,0.04,0.772,0.622
61878.66,49972.4,-17048.55,-25105.19,-3756.64,-14491.46,-1420.7,-4691.14,0.04,0.772,0.622
61976.2,50034.29,-17089.74,-25212.16,-3768.48,-14483.08,-1437.53,-4716.8,0.04,0.772,0.622
61677.58,49589.15,-16912.83,-25121.37,-3507.79,-14209.99,-1170.47,-4470.3,0.04,0.766,0.618
61525.39,49480.41,-16884.37,-25009.5,-3521.23,-14252.9,-1179.95,-4466.64,0.04,0.766,0.618
61811.27,49896.33,-17048.37,-25108.21,-3757.93,-14491.53,-1433.51,-4706.76,0.04,0.766,0.618
61980.56,50061.87,-17115.89,-25222.98,-3808.22,-14536.97,-1486.82,-4775.32,0.04,0.766,0.618
61728.68,49656.25,-16957.53,-25166.1,-3554.62,-14267.68,-1214.62,-4521.29,0.04,0.766,0.618
61492.33,49415.32,-16875.1,-25027.9,-3486.89,-14234.53,-1138.24,-4442.72,0.04,0.766,0.618
61734.31,49806.46,-17031.13,-25099.27,-3718.06,-14479.21,-1386.93,-4678.53,0.04,0.766,0.618
61996.52,50099.71,-17108.67,-25198.08,-3802.95,-14548.21,-1477.11,-4770.29,0.04,0.766,0.618
61826.22,49788.71,-16970.56,-25163.41,-3583.25,-14304.65,-1245.42,-4557.19,0.04,0.766,0.618
61509.92,49420.18,-16837.1,-25008.9,-3436.89,-14186.92,-1089.29,-4400.86,0.04,0.766,0.618
61682.23,49726.41,-16986.63,-25056.62,-3669.71,-14430.53,-1332.23,-4622.16,0.046,0.762,0.618
61973.99,50080.09,-17108.11,-25175.82,-3818.19,-14562.25,-1490.03,-4777.98,0.046,0.762,0.618
61870.81,49860.55,-17005.59,-25173.45,-3637.95,-14351.65,-1302.46,-4604.91,0.046,0.762,0.618
61547.38,49444.98,-16836.72,-25012.63,-3434.73,-14165.84,-1090.32,-4403.61,0.046,0.762,0.618
61652.08,49673.35,-16956.26,-25027.72,-3635.44,-14393.16,-1302.19,-4600.55,0.046,0.762,0.618
61955.46,50064.0,-17098.66,-25148.95,-3820.4,-14558.18,-1491.06,-4773.97,0.046,0.762,0.618
61891.89,49908.94,-17059.16,-25203.63,-3722.64,-14436.79,-1393.81,-4689.13,0.046,0.762,0.618
61569.49,49460.68,-16854.44,-25050.98,-3461.7,-14186.29,-1130.57,-4436.87,0.046,0.762,0.618
61596.18,49591.39,-16909.74,-25001.92,-3591.59,-14344.05,-1260.59,-4549.56,0.046,0.762,0.618
61920.19,50022.96,-17069.85,-25125.01,-3802.72,-14542.69,-1477.43,-4752.63,0.046,0.762,0.618
61952.77,49986.21,-17083.15,-25219.16,-3764.97,-14483.26,-1434.47,-4724.76,0.052,0.764,0.622
61647.16,49531.82,-16865.93,-25072.89,-3467.07,-14186.7,-1127.78,-4443.06,0.052,0.764,0.622
61563.99,49525.12,-16880.28,-24989.58,-3540.05,-14289.27,-1198.48,-4492.68,0.052,0.764,0.622
61868.73,49954.11,-17055.72,-25106.66,-3778.85,-14511.0,-1447.03,-4714.56,0.052,0.764,0.622
61996.03,50050.14,-17087.71,-25198.51,-3783.46,-14493.54,-1454.76,-4731.53,0.052,0.764,0.622
61701.74,49609.58,-16906.72,-25106.06,-3516.13,-14208.71,-1175.97,-4464.07,0.052,0.764,0.622
61507.77,49442.75,-16877.71,-25000.47,-3519.55,-14251.4,-1176.28,-4457.81,0.052,0.764,0.622
61765.69,49840.66,-17072.66,-25118.98,-3778.18,-14513.59,-1441.26,-4714.97,0.052,0.764,0.622
61958.99,50043.9,-17131.87,-25223.21,-3829.26,-14553.15,-1496.07,-4784.86,0.052,0.764,0.622
61724.56,49658.85,-16968.13,-25165.96,-3576.1,-14285.07,-1234.87,-4547.06,0.052,0.764,0.622
61490.09,49405.91,-16866.29,-25015.65,-3482.71,-14226.13,-1132.47,-4442.74,0.046,0.758,0.618
61731.94,49785.85,-17015.06,-25076.29,-3709.14,-14459.9,-1372.26,-4660.43,0.046,0.758,0.618
61979.24,50076.76,-17111.67,-25190.73,-3813.45,-14551.68,-1482.7,-4773.68,0.046,0.758,0.618
61779.75,49743.98,-17006.41,-25191.38,-3621.43,-14340.63,-1279.73,-4593.51,0.046,0.758,0.618
61472.7,49382.47,-16871.97,-25044.26,-3476.32,-14219.49,-1124.9,-4442.5,0.046,0.758,0.618
61650.31,49697.67,-17000.49,-25070.39,-3690.81,-14447.63,-1350.85,-4649.88,0.046,0.758,0.618
61937.26,50050.85,-17128.3,-25193.79,-3853.71,-14592.02,-1521.53,-4814.21,0.046,0.758,0.618
61852.13,49843.18,-17030.6,-25200.34,-3687.72,-14394.39,-1348.64,-4653.32,0.046,0.758,0.618
61542.35,49436.25,-16834.06,-25029.97,-3452.5,-14176.03,-1101.63,-4415.63,0.046,0.758,0.618
61619.42,49638.48,-16941.13,-25030.8,-3641.19,-14385.36,-1296.27,-4588.39,0.046,0.758,0.618
61934.89,50047.45,-17089.23,-25151.12,-3834.17,-14564.75,-1500.27,-4782.98,0.046,0.766,0.616
61903.82,49931.76,-17049.17,-25201.08,-3734.82,-14438.8,-1396.0,-4691.65,0.046,0.766,0.616
61546.46,49451.51,-16874.58,-25078.95,-3495.43,-14204.42,-1144.1,-4447.17,0.046,0.766,0.616
61540.56,49540.63,-16942.38,-25041.8,-3629.63,-14369.8,-1283.79,-4569.39,0.046,0.766,0.616
61879.26,49993.0,-17092.0,-25149.51,-3830.13,-14563.12,-1500.2,-4776.46,0.046,0.766,0.616
61938.87,49991.95,-17078.21,-25212.81,-3769.96,-14481.85,-1438.92,-4726.23,0.046,0.766,0.616
61612.98,49518.34,-16890.47,-25103.13,-3503.95,-14203.35,-1159.09,-4453.76,0.046,0.766,0.616
61529.12,49493.93,-16903.26,-25022.96,-3571.38,-14308.04,-1231.45,-4518.67,0.046,0.766,0.616
61846.8,49940.7,-17058.13,-25120.37,-3795.19,-14533.48,-1475.71,-4760.43,0.046,0.766,0.616
61948.04,50022.26,-17119.0,-25237.13,-3832.25,-14547.65,-1503.18,-4790.02,0.046,0.766,0.616
61674.7,49595.08,-16930.87,-25143.01,-3553.97,-14241.77,-1200.56,-4492.12,0.054,0.766,0.61
61519.33,49462.93,-16851.9,-24992.0,-3506.68,-14231.22,-1146.09,-4431.23,0.054,0.766,0.61
61766.7,49843.43,-17033.12,-25099.47,-3761.84,-14496.42,-1420.65,-4695.45,0.054,0.766,0.61
61968.51,50057.69,-17097.29,-25202.48,-3823.09,-14545.11,-1490.24,-4772.34,0.054,0.766,0.61
61739.96,49683.37,-16953.06,-25158.65,-3587.66,-14291.73,-1241.06,-4546.68,0.054,0.766,0.61
61494.52,49410.5,-16848.5,-25009.77,-3483.05,-14224.67,-1128.83,-4440.08,0.054,0.766,0.61
61715.18,49764.17,-17013.01,-25084.38,-3723.17,-14481.47,-1383.19,-4682.91,0.054,0.766,0.61
61950.5,50043.81,-17146.27,-25230.76,-3871.03,-14611.2,-1534.69,-4827.1,0.054,0.766,0.61
61775.77,49739.74,-17033.35,-25221.86,-3676.21,-14385.16,-1328.36,-4631.88,0.054,0.766,0.61
61494.18,49381.11,-16843.8,-25028.7,-3467.74,-14200.58,-1107.39,-4415.32,0.054,0.766,0.61
61659.09,49683.99,-16969.76,-25052.01,-3679.63,-14424.88,-1329.19,-4615.59,0.056,0.76,0.618
61972.94,50074.93,-17084.96,-25165.87,-3833.57,-14561.13,-1495.0,-4772.61,0.056,0.76,0.618
61866.65,49852.23,-17026.44,-25214.71,-3704.89,-14409.81,-1363.37,-4654.91,0.056,0.76,0.618
61544.39,49419.95,-16827.6,-25043.1,-3462.55,-14180.93,-1105.94,-4406.42,0.056,0.76,0.618
61627.8,49621.72,-16931.56,-25034.49,-3644.65,-14385.45,-1288.49,-4573.79,0.056,0.76,0.618
61945.58,50048.04,-17066.58,-25142.65,-3827.27,-14553.64,-1483.37,-4757.59,0.056,0.76,0.618
61902.39,49926.71,-17042.0,-25204.92,-3748.03,-14447.41,-1401.57,-4687.23,0.056,0.76,0.618
61576.66,49467.88,-16849.39,-25065.94,-3486.36,-14184.95,-1127.0,-4420.86,0.056,0.76,0.618
61562.02,49546.11,-16907.44,-25018.51,-3609.18,-14336.77,-1247.63,-4524.82,0.056,0.76,0.618
61877.41,49972.38,-17068.04,-25137.58,-3826.77,-14549.11,-1480.45,-4745.07,0.056,0.76,0.618
61955.17,49992.94,-17072.53,-25212.34,-3791.35,-14490.66,-1446.96,-4723.55,0.05,0.764,0.618
61626.8,49519.04,-16905.74,-25122.0,-3541.92,-14234.28,-1187.48,-4482.2,0.05,0.764,0.618
61493.8,49448.5,-16915.29,-25038.89,-3599.1,-14318.82,-1239.78,-4518.34,0.05,0.764,0.618
61788.85,49877.87,-17078.77,-25144.48,-3830.44,-14545.11,-1488.49,-4753.66,0.05,0.764,0.618
61956.42,50026.36,-17102.15,-25223.14,-3834.13,-14534.83,-1504.03,-4781.24,0.05,0.764,0.618
61686.72,49600.53,-16931.27,-25150.88,-3575.16,-14263.79,-1233.28,-4529.51,0.05,0.764,0.618
61483.93,49408.2,-16884.51,-25035.18,-3551.16,-14273.24,-1191.46,-4478.75,0.05,0.764,0.618
61751.41,49813.18,-17054.74,-25123.34,-3790.92,-14516.7,-1440.53,-4715.86,0.05,0.764,0.618
61969.0,50044.86,-17112.32,-25214.29,-3847.16,-14563.9,-1498.66,-4786.16,0.05,0.764,0.618
61742.49,49674.58,-16965.6,-25173.25,-3613.9,-14310.99,-1254.56,-4559.47,0.05,0.764,0.618
61467.23,49369.28,-16865.55,-25036.79,-3513.07,-14244.52,-1148.21,-4456.18,0.05,0.764,0.618
61666.96,49707.91,-17037.37,-25120.39,-3764.99,-14516.54,-1410.22,-4711.95,0.054,0.762,0.616
61935.88,50025.46,-17144.77,-25234.98,-3888.8,-14623.14,-1536.1,-4832.83,0.054,0.762,0.616
61788.71,49747.34,-17038.49,-25235.39,-3703.82,-14403.78,-1340.34,-4642.99,0.054,0.762,0.616
61488.26,49373.71,-16864.84,-25061.78,-3506.25,-14227.38,-1133.66,-4438.48,0.054,0.762,0.616
61631.71,49653.23,-16986.92,-25073.89,-3713.34,-14444.08,-1346.96,-4627.3,0.054,0.762,0.616
61935.0,50032.5,-17113.63,-25185.52,-3875.32,-14584.56,-1516.68,-4783.85,0.054,0.762,0.616
61855.79,49847.74,-17051.47,-25225.6,-3749.39,-14430.46,-1386.84,-4666.46,0.054,0.762,0.616
61529.99,49411.23,-16848.83,-25057.47,-3499.48,-14190.94,-1128.85,-4417.6,0.054,0.762,0.616
61555.83,49554.89,-16961.4,-25061.02,-3690.92,-14406.64,-1328.59,-4597.78,0.054,0.762,0.616
61863.23,49967.75,-17127.69,-25195.91,-3903.44,-14607.56,-1552.82,-4812.82,0.054,0.762,0.616
61884.98,49905.59,-17095.84,-25249.96,-3818.73,-14495.93,-1462.83,-4735.31,0.046,0.766,0.618
61583.5,49454.37,-16871.92,-25091.22,-3524.24,-14204.96,-1158.29,-4445.74,0.046,0.766,0.618
61536.14,49504.82,-16922.33,-25036.03,-3638.15,-14350.2,-1274.18,-4547.44,0.046,0.766,0.618
61838.65,49937.44,-17081.4,-25140.21,-3851.25,-14551.23,-1498.42,-4759.78,0.046,0.766,0.618
61917.79,49967.95,-17105.25,-25235.3,-3842.31,-14521.44,-1491.44,-4763.47,0.046,0.766,0.618
61629.95,49526.41,-16918.39,-25135.25,-3572.12,-14245.26,-1212.72,-4504.95,0.046,0.766,0.618
61515.26,49450.8,-16886.12,-25021.64,-3585.47,-14299.19,-1221.03,-4507.48,0.046,0.766,0.618
61791.46,49859.3,-17052.32,-25120.92,-3815.49,-14530.69,-1456.46,-4730.34,0.046,0.766,0.618
61927.23,49992.38,-17115.4,-25232.95,-3862.58,-14556.22,-1499.27,-4774.82,0.046,0.766,0.618
61661.58,49580.35,-16956.95,-25173.25,-3616.74,-14294.7,-1245.66,-4540.47,0.046,0.766,0.618
61476.73,49403.21,-16863.0,-25022.35,-3545.1,-14265.15,-1172.62,-4470.51,0.046,0.762,0.616
61733.64,49794.28,-17033.12,-25111.07,-3793.0,-14518.62,-1429.53,-4709.04,0.046,0.762,0.616
61963.53,50036.82,-17121.95,-25227.09,-3882.74,-14586.59,-1518.04,-4792.04,0.046,0.762,0.616
61745.64,49683.1,-16978.65,-25192.92,-3653.48,-14334.33,-1281.25,-4570.77,0.046,0.762,0.616
61468.48,49371.09,-16850.24,-25033.66,-3522.23,-14236.85,-1144.83,-4441.45,0.046,0.762,0.616
61676.86,49718.95,-16999.44,-25087.2,-3750.4,-14479.55,-1384.94,-4663.78,0.046,0.762,0.616
61970.72,50069.0,-17098.26,-25193.14,-3868.28,-14581.88,-1510.58,-4779.0,0.046,0.762,0.616
61839.05,49808.38,-17006.23,-25206.13,-3700.2,-14387.44,-1334.0,-4618.63,0.046,0.762,0.616
61497.83,49382.51,-16858.22,-25063.77,-3520.58,-14227.98,-1144.5,-4434.0,0.046,0.762,0.616
61615.58,49632.74,-16973.96,-25075.53,-3716.72,-14442.96,-1353.17,-4621.63,0.046,0.762,0.616
61923.96,50029.93,-17112.43,-25201.48,-3895.37,-14608.81,-1549.51,-4813.36,0.046,0.762,0.612
61883.24,49881.4,-17050.65,-25230.22,-3768.01,-14448.99,-1416.03,-4693.46,0.046,0.762,0.612
61529.3,49402.52,-16871.77,-25090.5,-3535.73,-14219.42,-1161.75,-4443.37,0.046,0.762,0.612
61561.3,49553.21,-16947.88,-25051.97,-3682.65,-14393.65,-1313.52,-4576.56,0.046,0.762,0.612
61873.38,49971.52,-17110.84,-25177.23,-3890.95,-14587.91,-1528.39,-4785.22,0.046,0.762,0.612
61898.89,49924.23,-17093.96,-25239.9,-3823.65,-14489.36,-1456.48,-4722.34,0.046,0.762,0.612
61574.89,49464.66,-16899.28,-25114.04,-3559.52,-14221.5,-1179.72,-4461.32,0.046,0.762,0.612
61531.82,49496.13,-16915.06,-25034.22,-3638.01,-14336.81,-1261.98,-4531.95,0.046,0.762,0.612
61866.79,49945.89,-17056.06,-25125.8,-3841.42,-14535.88,-1480.07,-4741.05,0.046,0.762,0.612
61957.25,50002.68,-17086.48,-25219.96,-3835.27,-14513.41,-1467.1,-4740.76,0.046,0.762,0.612
61615.66,49513.05,-16940.99,-25164.89,-3601.47,-14276.37,-1219.94,-4515.59,0.05,0.758,0.618
61501.11,49434.75,-16878.96,-25025.04,-3580.41,-14294.01,-1196.35,-4483.13,0.05,0.758,0.618
61781.8,49848.5,-17049.73,-25129.37,-3821.86,-14533.8,-1451.32,-4718.99,0.05,0.758,0.618
61949.33,50013.82,-17120.74,-25247.01,-3880.08,-14574.99,-1512.92,-4785.11,0.05,0.758,0.618
61698.5,49606.07,-16964.35,-25192.54,-3636.61,-14309.27,-1257.46,-4539.62,0.05,0.758,0.618
61470.04,49380.1,-16871.14,-25043.25,-3562.51,-14266.38,-1174.92,-4452.04,0.05,0.758,0.618
61707.6,49757.84,-17031.85,-25120.03,-3797.02,-14516.81,-1426.31,-4697.98,0.05,0.758,0.618
61939.79,50019.71,-17132.86,-25245.91,-3903.62,-14613.48,-1543.72,-4823.93,0.05,0.758,0.618
61765.24,49704.29,-16996.47,-25215.09,-3684.8,-14365.06,-1318.22,-4604.62,0.05,0.758,0.618
61478.58,49369.55,-16874.11,-25067.53,-3551.33,-14255.7,-1172.21,-4454.08,0.05,0.758,0.618
61665.36,49705.92,-17011.73,-25105.03,-3769.2,-14489.18,-1400.49,-4665.3,0.056,0.758,0.62
61941.35,50042.11,-17140.05,-25232.79,-3918.53,-14627.14,-1558.88,-4822.99,0.056,0.758,0.62
61832.77,49809.96,-17028.21,-25226.63,-3729.41,-14409.88,-1358.32,-4639.46,0.056,0.758,0.62
61504.64,49393.4,-16846.76,-25051.72,-3511.62,-14209.7,-1129.46,-4418.18,0.056,0.758,0.62
61637.86,49651.11,-16953.84,-25047.72,-3702.34,-14416.85,-1331.34,-4600.35,0.056,0.758,0.62
61938.29,50037.86,-17103.24,-25182.88,-3893.76,-14598.93,-1533.17,-4796.19,0.056,0.758,0.62
61852.15,49851.34,-17074.14,-25251.19,-3802.72,-14480.29,-1435.81,-4710.25,0.056,0.758,0.62
61531.18,49406.81,-16869.35,-25089.7,-3541.5,-14217.07,-1160.88,-4442.79,0.056,0.758,0.62
61560.08,49538.37,-16934.06,-25043.54,-3678.67,-14381.92,-1302.53,-4566.37,0.056,0.758,0.62
61859.81,49948.19,-17112.76,-25186.75,-3911.04,-14607.07,-1550.83,-4804.89,0.056,0.758,0.62
61906.73,49933.08,-17101.86,-25257.83,-3859.39,-14525.35,-1508.54,-4766.13,0.052,0.76,0.618
61615.33,49490.31,-16882.76,-25112.59,-3563.85,-14223.84,-1196.13,-4465.12,0.052,0.76,0.618
61529.3,49479.41,-16899.95,-25032.3,-3631.31,-14329.19,-1237.95,-4503.0,0.052,0.76,0.618
61809.97,49893.14,-17070.61,-25146.85,-3858.27,-14550.45,-1468.8,-4726.59,0.052,0.76,0.618
61926.58,49981.27,-17104.72,-25243.14,-3865.24,-14540.19,-1480.22,-4749.92,0.052,0.76,0.618
61653.69,49557.97,-16926.77,-25158.25,-3603.97,-14266.65,-1212.27,-4501.24,0.052,0.76,0.618
61491.46,49418.03,-16891.73,-25048.41,-3607.73,-14309.0,-1216.72,-4498.38,0.052,0.76,0.618
61751.81,49811.55,-17069.42,-25153.22,-3857.37,-14557.11,-1483.71,-4744.85,0.052,0.76,0.618
61944.95,50009.46,-17125.5,-25251.57,-3907.22,-14581.32,-1536.06,-4792.15,0.052,0.76,0.618
61715.49,49630.5,-16955.27,-25187.22,-3646.78,-14306.03,-1270.25,-4545.29,0.052,0.76,0.618
61468.93,49374.58,-16873.76,-25056.51,-3578.13,-14276.17,-1192.82,-4471.06,0.044,0.76,0.614
61699.71,49746.58,-17040.79,-25139.16,-3824.76,-14536.21,-1454.96,-4721.74,0.044,0.76,0.614
61934.16,50012.56,-17140.05,-25259.93,-3935.76,-14634.16,-1570.03,-4836.52,0.044,0.76,0.614
61752.66,49688.06,-17017.72,-25245.15,-3732.03,-14405.56,-1358.65,-4639.28,0.044,0.76,0.614
61473.96,49353.45,-16863.09,-25075.44,-3569.15,-14265.96,-1186.32,-4469.61,0.044,0.76,0.614
61659.09,49681.31,-16993.16,-25100.31,-3782.79,-14492.56,-1409.99,-4678.85,0.044,0.76,0.614
61932.77,50024.43,-17124.54,-25230.02,-3942.38,-14641.17,-1580.69,-4852.59,0.044,0.76,0.614
61856.19,49826.04,-17016.7,-25222.36,-3759.32,-14427.13,-1386.86,-4668.97,0.044,0.76,0.614
61533.57,49403.37,-16831.73,-25055.19,-3533.92,-14214.93,-1146.18,-4431.48,0.044,0.76,0.614
61599.57,49597.91,-16934.87,-25050.81,-3716.76,-14419.13,-1339.38,-4601.46,0.044,0.76,0.614
61887.91,49977.07,-17108.07,-25199.2,-3933.59,-14622.15,-1571.73,-4824.69,0.044,0.756,0.61
61879.98,49878.79,-17059.83,-25242.81,-3816.05,-14481.87,-1441.64,-4711.68,0.044,0.756,0.61
61565.22,49435.55,-16845.21,-25081.65,-3534.86,-14207.91,-1140.81,-4420.82,0.044,0.756,0.61
61552.41,49526.3,-16919.2,-25038.67,-3677.17,-14373.04,-1285.25,-4544.38,0.044,0.756,0.61
61846.61,49935.89,-17082.41,-25155.59,-3895.57,-14574.21,-1516.12,-4757.55,0.044,0.756,0.61
61893.41,49920.81,-17093.18,-25246.45,-3869.96,-14517.7,-1491.46,-4734.14,0.044,0.756,0.61
61602.59,49482.13,-16886.88,-25116.45,-3586.2,-14230.37,-1198.03,-4458.79,0.044,0.756,0.61
61520.31,49464.21,-16893.6,-25028.74,-3642.53,-14323.44,-1248.48,-4498.24,0.044,0.756,0.61
61791.04,49858.87,-17094.21,-25174.7,-3907.17,-14588.38,-1522.51,-4762.35,0.044,0.756,0.61
61895.4,49941.48,-17153.26,-25292.14,-3938.53,-14599.51,-1548.22,-4797.65,0.044,0.756,0.61
61628.79,49515.68,-16959.81,-25195.87,-3654.17,-14304.31,-1251.88,-4523.32,0.054,0.756,0.614
61472.3,49386.27,-16887.79,-25050.47,-3615.55,-14297.32,-1203.57,-4466.33,0.054,0.756,0.614
61750.34,49808.96,-17047.32,-25133.62,-3849.66,-14533.39,-1449.76,-4700.3,0.054,0.756,0.614
61955.97,50025.46,-17114.51,-25239.68,-3915.78,-14585.59,-1521.66,-4781.17,0.054,0.756,0.614
61744.46,49660.34,-16951.07,-25180.63,-3666.71,-14313.23,-1266.16,-4546.34,0.054,0.756,0.614
61488.48,49384.46,-16854.85,-25039.41,-3579.07,-14257.8,-1174.09,-4455.06,0.054,0.756,0.614
61702.12,49738.39,-17021.26,-25119.69,-3825.21,-14518.04,-1436.3,-4699.95,0.054,0.756,0.614
61964.82,50041.35,-17117.9,-25233.91,-3936.7,-14622.44,-1561.11,-4826.17,0.054,0.756,0.614
61817.64,49751.81,-16996.87,-25218.96,-3734.17,-14395.8,-1356.73,-4637.18,0.054,0.756,0.614
61497.74,49377.1,-16838.48,-25047.97,-3558.6,-14239.71,-1170.92,-4452.06,0.054,0.756,0.614
61647.23,49670.96,-16961.13,-25064.96,-3760.5,-14462.74,-1385.18,-4649.21,0.054,0.762,0.624
61953.29,50046.29,-17087.82,-25187.98,-3916.9,-14610.26,-1546.76,-4812.55,0.054,0.762,0.624
61868.78,49844.77,-17011.89,-25211.13,-3770.69,-14438.38,-1393.65,-4676.43,0.054,0.762,0.624
61520.85,49392.01,-16838.4,-25063.35,-3552.25,-14239.38,-1167.07,-4467.15,0.054,0.762,0.624
61581.69,49578.31,-16941.37,-25056.44,-3731.74,-14442.83,-1350.43,-4628.55,0.054,0.762,0.624
61908.61,49995.6,-17081.13,-25168.94,-3916.23,-14608.45,-1538.78,-4794.69,0.054,0.762,0.624
61901.21,49909.05,-17051.45,-25223.47,-3826.6,-14484.2,-1440.35,-4697.64,0.054,0.762,0.624
61564.66,49438.1,-16859.72,-25090.99,-3572.68,-14229.5,-1174.85,-4438.39,0.054,0.762,0.624
61542.82,49507.12,-16904.11,-25032.34,-3684.82,-14371.32,-1293.09,-4536.13,0.054,0.762,0.624
61849.35,49935.14,-17071.23,-25155.14,-3906.73,-14584.0,-1527.94,-4757.01,0.054,0.762,0.624
61910.13,49937.84,-17101.54,-25258.52,-3898.52,-14550.52,-1517.71,-4754.51,0.048,0.762,0.62
61606.14,49483.09,-16908.96,-25147.63,-3625.03,-14270.74,-1236.07,-4490.29,0.048,0.762,0.62
61500.78,49437.32,-16886.05,-25035.9,-3648.32,-14334.2,-1251.68,-4499.94,0.048,0.762,0.62
61818.91,49884.93,-17030.84,-25123.81,-3860.17,-14548.95,-1475.57,-4716.13,0.048,0.762,0.62
61940.23,49995.57,-17103.02,-25253.34,-3915.38,-14587.78,-1537.71,-4789.73,0.048,0.762,0.62
61678.07,49580.73,-16924.27,-25171.62,-3648.68,-14302.86,-1256.66,-4523.95,0.048,0.762,0.62
61487.66,49398.7,-16856.9,-25037.1,-3607.73,-14294.21,-1206.08,-4461.72,0.048,0.762,0.62
61730.58,49780.75,-17035.36,-25137.46,-3860.08,-14551.57,-1470.9,-4710.45,0.048,0.762,0.62
61912.23,49988.78,-17133.08,-25268.36,-3957.53,-14632.73,-1572.8,-4817.34,0.048,0.762,0.62
61713.59,49637.55,-16970.03,-25210.35,-3705.67,-14360.53,-1308.4,-4574.22,0.048,0.762,0.62
61481.24,49370.6,-16838.89,-25043.47,-3579.1,-14267.25,-1173.98,-4444.8,0.05,0.754,0.62
61679.95,49705.85,-17016.36,-25126.69,-3840.21,-14540.57,-1449.69,-4700.39,0.05,0.754,0.62
61935.59,50013.46,-17128.01,-25248.46,-3969.8,-14653.29,-1584.98,-4832.74,0.05,0.754,0.62
61779.64,49744.27,-16993.07,-25213.68,-3754.38,-14409.12,-1358.67,-4623.3,0.05,0.754,0.62
61489.94,49379.85,-16813.59,-25033.53,-3552.88,-14233.66,-1151.43,-4421.44,0.05,0.754,0.62
61613.9,49635.42,-16975.05,-25087.69,-3796.71,-14497.36,-1408.72,-4657.39,0.05,0.754,0.62
